job_id,source_job_id,job_title_std,city_std_final,province_std_final,job_family_std,job_family_confidence,city_std_confidence,skill_list,task_list,genai_exposure_level,jd_text_clean,review_job_family,review_skill_list,review_task_list,review_notes
job_1053718,171231174,Foorwear Senior Design Manager,,广东,设计/内容,low,low,CAD | Illustrator,,low,"Core Responsibilities Design Execution Leadership • Translate design direction from Northstar’s LA and UK teams into detailed CADs, design updates, and technical documentation. • Oversee the creation and revision of footwear CADs, colorways, pattern adjustments, and design updates. • Ensure all design outputs align with customer brand DNA and commercial requirements. Team Leadership & Workflow Management • Lead and mentor the Dongguan design team, including mid-level and assistant designers. • Manage design workload and prioritize tasks to support multiple customer programs simultaneously. • Establish clear design processes and standards for CAD revisions, technical documentation, and design approvals. Development Collaboration • Work closely with Asia-based development teams to ensure design intent is accurately translated into product. • Collaborate with factories to ensure designs are manufacturable and meet target cost requirements. • Review technical documentation and development updates prior to sample production. Global Team Coordination • Act as the primary design execution partner for Northstar’s LA and UK design teams. • Participate in cross-regional design reviews and development discussions. • Ensure efficient communication between design, development, and factory partners. Process Optimization • Identify opportunities to improve design turnaround time and efficiency. • Support Northstar’s goal of creating a faster, more scalable global design workflow. ________________________________________ Ideal Profile • 7–10+ years of footwear design or development experience. • Strong knowledge of footwear construction, materials, and pattern engineering. • Experience leading or mentoring design teams. • Advanced proficiency in Adobe Illustrator and footwear CAD development. • Strong communication skills and ability to collaborate across global teams. • Experience working with PLM systems and technical design documentation.",,,,
job_339457,170106888,精益咨询师（5S及目视化管理）,,广东,其他/待定,low,low,CAD,方案设计,none,工作职责： 1.项目全周期落地：负责从项目策划、现场辅导到评比考核的整个周期； 2.方案设计与实施：独立完成现场5S布局规划、目视化方案设计并辅导落地； 3.现场培训与指导：实施培训课程，并“手把手”在现场进行辅导； 4.诊断与报告：前期调研诊断，撰写项目报告； 任职要求： 1.大专或以上学历，熟悉制造业的现场管理特点，精通5S/6S/7S及目视化管理理论，具备3年及以上5S及目视化管理现场实战经验，5个以上完整的5S项目落地经验，需提供可验证的成功项目案例； 2.具备独立开发5S培训课程、开展授课及现场辅导的能力，能够精准匹配客户需求输出解决方案； 3.擅长物流布局、现场5S布局规划与目视化方案设计，具备较强的方案落地推动能力，能使用CAD等工具绘图优先； 4.具备现场动手和氛围带动能力，良好的沟通协调能力与问题解决能力,,,,
job_565335,164100218,学生上班族宝妈线上兼职（轻松省事）,,陕西,销售/商务,medium,low,,,none,我们是一家专业的新媒体平台，因业务急速扩张需要，急需线上兼职加入，经验不限，免费培训。 公司业务涵盖美妆、宠物、旅游、电商和广告等行业，你可以自由选择感兴趣的类型～期待你的加入 【职位信息 】 工作平台：微信、小红书、抖音等新媒体平台 工作内容： 1、负责工作帐号的日常维护养号，皆为简单执行工作，如信息录入、资料整理、刷主页推荐等。会安排运营指导操作。 2、不限城市与地域，线上沟通即可。 工作要求： 1、每日1小时以内灵活安排，可自选时段，每周需确保4天以上在线。 2、喜欢刷抖音或者小红书，熟悉操作。 【薪资详情 】 薪资结构：正式合作后保底收入1000到5000之间 结算方式：周结+月结,,,,
job_045279,163371819,高级销售经理,,福建,销售/商务,high,low,,,none,任职要求： 1.本科或以上学历，土木工程、机械制造、建筑工程等工科类专业优先； 2.高级销售经理具备五年及以上的公建金属屋墙面工程或者轻钢结构/轻工业一线项目销售经验（直销），销售总监具备十年上述销售经验； 3.在建筑项目销售前期完成品牌推荐或指定工作，有独立完成的成功项目签约经验； 4.负责西北区域的业务市场，对当地及周边市场比较熟悉，熟悉设计院及建筑公司以及相关行业业主； 5.具备良好的沟通能力和团队合作意识； 6.销售经理年纪要求26-35；高级销售经理/销售总监年龄要求30-45岁； 主要工作职责： 1.通过和当地业主，设计院，管理公司和承建商建立良好关系来推广公司产品和服务，推荐、指定公司螺钉品牌作为项目独一使用品牌，并成功完成项目销售； 2.收集有效项目信息并筛选跟进，负责福建、江西区域业务团队的组建及管理； 3.收集市场动态，了解竞争对手动态； 4.同客户进行合同商讨及谈判； 5.全面参与市场及业务策划，促进业务的成功开展； 6.达成业务指标；,,,,
job_102375,170871705,会计,,四川,财务/会计,high,low,财务核算,财务核算,low,{工作地点常驻拉萨！请看清就业地点再投递简历} 【工作内容】 - 协助完成日常财务核算、账务处理及报表编制工作； - 负责公司各类费用报销的审核与录入； - 配合完成税务申报、发票管理等相关工作； - 协助完成财务数据的整理与分析，支持部门决策。 【任职要求】 - 本科及以上学历，财务、会计相关专业优先； - 具备良好的职业操守和责任心，细心严谨； - 熟悉财务软件及办公软件操作； - 具备良好的沟通能力和团队协作精神。,,,,
job_836412,166419329,医疗器械销售经理（广州）,,广东,销售/商务,high,low,,销售拓客,none,岗位职责： 1、 负责区域内客户的开发与维护，完成区域销售指标； 2、 负责区域销售渠道资源和终端客户的维护与管理； 3、 参与责任区内各类展销会、学术会议； 4、 负责客户应收款项的催收及维护稳定良好的客户关系； 5、 根据客户需求和市场变化，对公司的产品和服务提出改进性建议； 6、 定期上报工作计划以及完成领导临时交办的工作。 任职资格 1、大专及以上学历；医疗、营销类相关专业； 2、3年以上相关工作经验，有医疗器械、医药招商、康复产品、体育系统相关销售工作经验者优先； 3、具备一定的市场分析洞察能力和市场开拓能力，较强的学习能力和沟通能力，有独立工作的能力，可以适应出差； 4、年龄25到40岁。 福利待遇： 基础月薪+高额提成 五险一金 周末双休 带薪假期、通讯补助 提供良好的晋升通道 完善的培训体系 积极向上的团队,,,,
job_597906,168944289,线上聊天员/兼职,,吉林,客服/支持,high,low,,,low,"1、职位信息﹣可兼职 工作平台：互联网社交平台 工作内容：文字、语音、视频 ""以上模式可随意选择与切换"" 1、时间要求： 弹性工作，没有硬性时长 2、内容不限：打字 聊天 唱歌情感分享等 3、不需要来公司，在家居家办公，可异地 4、新人上手简单，有人教，有人带 5、薪资范围： 文字收益0.1元﹣0.2元每句 语音收益0.5元﹣3.4元每分钟 视频收益0.67元﹣3.79元每分钟 50-300上不封顶，可日结 6、收费情况 全程不收任何费用 没有任何押金 ——————【职位公示信息】—————— 【工作平台】：视频号 【工作具体内容】：1、职位信息﹣可兼职 工作平台：互联网社交平台 工作内容：文字、语音、视频 ""以上模式可随意选择与切换"" 1、时间要求： 弹性工作，没有硬性时长 2、内容不限：打字 聊天 唱歌情感分享等 3、不需要来公司，在家居家办公，可异地 4、新人上手简单，有人教，有人带 5、薪资范围： 文字收益0.1元﹣0.2元每句 语音收益0.5元﹣3.4元每分钟 视频收益0.67元﹣3.79元每分钟 50-300上不封顶，可日结 6、收费情况 全程不收任何费用 没有任何押金 【工作要求】：时间自由 【薪资计算标准】：50-300 【是否收费及收费标准】：否 【结算方式】：日结 ————————————————————",,,,
job_597774,166382731,兼职居家聊天员,,陕西,客服/支持,high,low,,,low,"一、职位信息﹣可兼职 工作平台：他趣社交平台 工作内容：文字、语音、视频 ""以上模式可随意选择与切换"" 1.时间可以自由安排，没有任务要求多劳多得，无任何强制性要求 2.内容以尬聊打字，情感分析等，零基础均可 3.不需要来公司，可居家办公不限制地点，可异地 4.新人上手简单，有人教，有人带 5.每天都会给推流，不用自己主动找用户，用心回复即可 二、薪资范围:50-300+上不封顶 薪资计算标准： 文字收益0.1元﹣0.2元每句 语音收益0.5元﹣3.4元每分钟 视频收益0.67元﹣3.79元每分钟 薪资结构:收益提现+奖励 结算方式；日结 三、收费情况 是否收费:全程没有任何费用",,,,
job_057003,170813652,合肥办事处主管,,江苏,销售/商务,medium,low,,,none,1、客户信息收集、分析、定位、跟踪 2、制定开发计划，获取打样机会 3、获取客户议价、争取大货订单 4、月结对账，货款的跟踪和催收 5、有拉链、服装辅料经验者优先。 6、具备市场营销逻辑思维，有独立开发客户案例，适应出差。,,,,
job_1075490,171551203,网络工程师,,广东,软件开发,high,low,,,low,【工作内容】 - 负责公司网络系统的规划、部署与日常维护； - 监控网络运行状态，及时处理网络故障，保障系统稳定运行； - 参与网络设备的配置、调试及优化工作； - 协助完成网络安全策略的制定与实施。 【任职要求】 - 本科及以上学历，计算机相关专业优先； - 熟悉TCP/IP、路由交换等网络技术，具备基础网络架构知识； - 具备良好的沟通能力和团队协作精神； - 对新技术有较强的学习能力，适应能力强。,,,,
job_596708,169013262,拼多多回复客服,,江苏,客服/支持,high,low,,客户维护,low,工作内容： 拼多多客服负责接待用户在线咨询、为用户提供优质的客服服务，解决各种问题。 主要职责： - 负责拼多多平台的客户服务，包括在线咨询； - 解答用户提出的问题，提供相应的解决方案，并确保问题得到及时解决；； - 负责处理用户投诉，并确保投诉得到及时、有效的处理； 职位要求； 要求会打字就可以，没有时间限制，多劳多得操作简单，免费培训； 1、薪资详情 薪资范围:100-200 薪资计算标准:一单(5-10块) 薪资结构:提成+奖金 结算方式:日结 2、收费情况 是否收费:不收费 ——————【职位公示信息】—————— 【工作平台】拼多多 【工作具体内容】客服 【工作要求】弹性 【薪资计算标准】按单 【是否收费及收费标准】无 【结算方式】日结 ————————————————————,,,,
job_068284,171060568,高级商务合伙人,,江苏,市场/运营,low,low,,销售拓客,low,【工作内容】 - 负责拓展建筑房产、科技制造等行业的客户资源，挖掘潜在合作机会； - 建立并维护与行业上下游企业的合作关系，推动项目落地； - 参与商务谈判，制定并执行市场拓展策略，提升公司业务影响力； - 协助团队完成项目签约及后续服务支持，确保客户满意度； - 根据业务需求灵活安排工作时间，无需坐班，支持远程办公。 【任职要求】 - 不限工作经验，具备建筑房产、科技制造等行业的人脉资源者优先； - 具备较强的商务谈判能力和市场开拓意识； - 有案源拓展经验，能够独立完成项目对接与推进； - 具备良好的沟通协调能力与团队合作精神，适应高强度工作节奏； - 具备较强的时间管理能力，能够高效完成远程工作任务。,,,,
job_837291,170669669,杭州、武汉、深圳地区销售经理,,江苏,销售/商务,high,low,,,none,Responsibility工作职责: 1、 根据所管辖区域的销售目标，制订并执行适合该区域的销售计划，完成销售目标； 2、 负责所辖区域内代理商的管理、开发，以及医院渠道的开发拓展； 3、 负责区域内目标分解，经销商规划，市场支持计划； 4、 负责收集、分析与整理目标市场行业与产品相关信息； 5、 负责所属区域市场的关系维护，建立良好的重点客户关系； 6、 负责收集、整理所属区域相关信息，挖掘潜在客户需求，开发新客户； 7、 积极配合市场部工作，负责学术会议及产品推广活动的计划、组织、实施与协调工作； 8、上级主管安排的其他工作。 Required Competencies and Skills/所需的能力与技能: 1、大专及以上学历，医学、医药、市场营销等相关专业优先； 2、1年以上医疗器械销售工作经验，有吻合器销售经验和渠道者优先； 3、具有良好的沟通能力，可以与医生，代理商等进行很好的沟通； 4、良好的职业素养和团队合作精神。,,,,
job_521855,164834188,销售专员（安阳）,,河南,销售/商务,high,low,,,none,公司总部位于山东省临沂市，公司主要生产销售，（结构胶 玻璃胶 发泡胶 高弹胶 美缝剂 瓷砖背涂胶 防水涂料 白乳胶 乳胶漆 防霉胶 自喷漆）产品客户群体主要涉及到（门窗厂 五金店 装修公司 瓷砖店 卫浴店 集装箱房厂 机械厂 钢铁厂 家具厂 ）只要能销售我们产品的一切工厂和门店都是我们客户群体。 现面向全国诚招合作伙伴，共同开拓农村和城镇直营、实现互利共赢。 销售团队负责人： 1、不限行业，不限年龄，不限性别，具备 1年及以上直营销售经验（能力卓越者条件可适当放宽） 2、具备出色的人际交往和社会活动能力，同时在组织、计划、协调、沟通、执行、服务、学习等方面具备强大的综合能力。 3、能够全面负责区域内个体，工厂，门店等客户的深度开发与精心维护工作。 4、深度熟悉公司产品特点、销售政策和专业话术，及时精准地解决市场可能面临的全新问题，并提供极具针对性和有效性的指导方案。 5、充满激情与活力，对高收入怀有强烈的向往与追求，诚挚欢迎有雄厚实力、远大梦想的伙伴踊跃加入！,,,,
job_547334,152769573,销售工程师,,黑龙江,销售/商务,high,low,,,none,【年薪20-50w招聘销售】 一、岗位要求： 1、负责所辖区域客户调研的计划及实施等工作，挖掘有效客户。 2、通过客户现场需求调查，收集市场、项目、需求、竞调信息。 3、负责协调内外部技术交流，制作针对性销售材料，对客户进行产品方案讲解。 4、负责项目销售投标、回款、客户关系维护等工作。 5、其他与销售相关的工作。 二、工作地点及招聘人数： 1、华南区：广州、深圳或周边城市 2~4人 2、西南区：陕西、四川、重庆或周边城市 2~4人 3、华东区：长三角（江浙沪）区域城市，2~4人 4、华北区：山东、山西、河南、河北 区域城市 2~4人 5、华中区：湖北、湖南、江西 区域城市 2~4人 6、东北区：黑吉辽蒙 区域城市 2~3人 三、报名条件： 1、学历：大专以上。 2、年龄：30~36岁。（能力及资源优秀者，年龄可放宽至40岁以下。） 3、有3年以上工作经验，具备以下条件之一 a、汽车行业销售或技术经验人员（有车企相关工作经验的人员优先录用），熟悉清洗、视觉产品应用。 b、清洗、视觉产品从业经验人员。 c、非标自动化设备销售或技术从业经验人员。 4、具备技术交流、商务沟通能力，熟练使用基本办公软件。 5、有汽车行业客户的人脉资源。 6、品行端正、有良好职业操守，无不良履历,,,,
job_381553,153979693,机电/暖通工程施工员（全国项目驻点）,,广东,建筑/地产,high,low,CAD | 质量管理 | 项目管理,项目管理,none,"工作内容： 负责项目的机电和暖通工程施工，包括水暖和电气安装，确保工程质量和进度。 主要职责： - 负责水暖和电气安装施工，确保工程质量和进度； - 协调各方面资源，确保施工工作顺利进行； - 负责施工记录和资料的整理和存档； - 负责施工现场的安全管理和维护。 职位要求： 1.本科及以上学历，暖通或能源与动力工程专业； 2.熟练操作CAD,了解BIM操作软件，有工程施工经验者优先考虑； 3.能根据图纸整理清单，优化系统，合理安排施工计划，配合项目经理达成项目管理目标； 4.熟悉施工规范与标准、施工技术、施工成本控制、质量管理、安全文明管理； 5.有良好的专业能力、计划和执行能力、解决问题的能力、沟通能力、应变能力 本岗位工作地点需要全国项目驻点工作，介意者慎投",,,,
job_1083843,164170262,微信短视频兼职（每天10分钟）,,海南,设计/内容,medium,low,,,low,工作具体内容： 1. 根据项目要求，负责新媒体账号的基础运营（资料整理、信息录入、日常活跃维护） 2. 协助完成标准化内容发布与互动，纯执行工作，无创作压力 工作要求：（工作量以及工作时间等） 3. 每日工作时间约30分钟，时段自由安排，每周需确保4天在线 是否需要办理电话卡： 1. 不收取任何费用，无需办理电话卡 2. 非代发、低质日结工作，长期稳定合作 是否控制求职者个人账号： 1不需要控制求职者个人账号 2、薪资详情 薪资范围：800到3000，根据工作完成情况，多劳多得 薪资计算标准：（计算方式和薪资具体数额）按照完成项目数计算，单项目收益30到3000不等（跟项目投入时间和复杂度相关） 薪资结构：保底项目工资+项目奖金 结算方式：周结+月结,,,,
job_046141,168113548,区域销售经理,,山东,销售/商务,high,low,,客户维护,none,每月底薪6K-12K可谈，试用期开始交base地五险一金，团建，体检，年度旅游活动丰富。综合年薪18W-40W。全国范围内均可接受应聘。 公司可提供渠道资源 工作职责： 1.通过和当地业主，设计院，管理公司和承建商建立良好关系来推广公司产品和服务，并成功完成项目销售； 2.获取有效项目信息并筛选跟进，负责区域内业务开拓及客户维护； 3.收集市场信息，了解竞争对手动态； 4.同客户进行合同商讨及谈判； 5.全面参与市场及业务策划，促进业务的成功开展； 6.达成业务指标； 任职资格： 1.大专或以上学历，土木工程、机械制造、建筑工程等工科类专业优先，优秀者可适当放宽； 2.具备2年以上销售经验，有公建金属屋墙面工程或者钢结构/工业厂房/建筑一线项目销售经验优先； 3.具备独立开发区域内设计院、钢构公司以及相关行业客户的能力； 4.具备高度的自我驱动力，目标感强； 5.对工业建材、工程领域有热情，持续学习产品与技术知识； 6.具备良好的沟通能力和团队合作意识；,,,,
job_063986,171310998,商务拓展专员/主管,,广东,销售/商务,high,low,项目管理,销售拓客 | 项目管理,none,岗位职责： 1. 制定并完成区域内年度业绩目标， 2. 负责地区各项商务工作；确保业绩目标完成； 3. 维护区域内现有客户，挖掘新的合作机会，与客户建立良好的信任关系，整合行业资源，开拓区域内的潜在客户，挖掘潜在的合作机会，不断拓展客户群体； 4.定期参与行业相关会议，及时了解行业动态，收集有价值的市场和客户信息； 5. 负责商务合同的谈判和监督执行，整合商业资源，达成公司的各项指标； 6.市场信息收集整理，并做市场分析反馈，为公司的经营策略制定提供支持。 7.完成上级安排的其他事项。 岗位要求： 1.生物医药类相关领域本科以上学历。 2.具备1年以上商务拓展经验，有生物医药领域新药开发经验者优先考虑。 3. 出色的市场分析、谈判和沟通能力。 4.良好的国际业务网络和关系。 5.良好的团队合作能力和项目管理技能。,,,,
job_562087,167974104,大宗中药材销售,,安徽,销售/商务,high,low,,,none,【岗位要求】 1、借助华润三九中药材资源现有客户同时结合自身既有优质客户，依托华润三九优势品种以及自身优势品种，维护以及开发新客户，进行中药材大宗药材销售工作； 2、按照公司销售管理制度要求，完成订单报价、销售合同等流程的提交跟进，订单发货、到货验收以及开票以及回款全流程跟进； 3、完成个人销售指标（1500万-2000万）以及回款任务； 4、工作地点灵活、国企缴纳五险一金，双休和节假日员工福利，除基本工资薪酬待遇外，提成另计，多劳多得。 【任职资格】 1、中药材大宗药材贸易行业工作经验3年以上，熟悉中药材原药材行业及相关运作模式，有中药材源头产地资源以及中成药企业、饮片厂等需求端资源优先； 2、具有良好的责任心及沟通能力、敢于挑战，具备良好的团队精神和诚实守信的职业素养； 3、特别说明：此岗位不面向医院和药店客户！不招聘医药代表！ 工作地点：西安、运城、陇南、定西、太原、泰州、杭州、福州、厦门、汕头、玉林、广州、佛山、樟树、贵阳、昆明，成都、重庆。 【薪酬福利】 - 基本工资+绩效提成，多劳多得，具体面议； - 国企背景，缴纳五险一金，享受双休及法定节假日； - 提供完善的员工福利体系，包括年度体检、节日福利等。,,,,
job_897837,170468002,ktv包厢服务员日结220一小时,,湖南,后勤/安保/服务,medium,low,,,none,【工作内容】 - 负责KTV包厢的日常清洁与维护，保持环境整洁舒适； - 为顾客提供贴心服务，包括点歌、倒酒、引导等； - 协助前台接待及处理客人需求，提升客户满意度； - 按时完成上级安排的其他工作任务。 【任职要求】 - 年龄18-35岁，性别不限，形象良好，沟通能力较强； - 无需相关工作经验，有服务意识和责任心； - 能接受灵活排班，适应夜班工作； - 工资按小时结算，每小时220元，日结。,,,,
job_023327,170561366,子公司市场总监（杭州）,,湖北,销售/商务,high,low,,销售拓客,none,子公司市场总监： 利用本地政企关系，主导开拓杭州政府、国央企、研究所的海洋放流业务，实现市场突破。 【岗位职责】 1.市场与关系突破：开拓杭州及本省海洋、渔业、环保等相关政府部门、重点国企及科研院所的核心决策关系，建立长期合作。 2.项目全周期操盘：独立负责从项目信息获取、招投标策划、商务谈判到合同签订的全过程，对项目中标与回款负责。 3.团队组建与管理：快速组建并带领销售团队，制定销售策略，完成业绩目标，打造具备攻坚能力的队伍。 【任职要求】 1.本科及以上学历。 2.5年以上B2G/B2B大客户销售经验，曾任职过集团总公司或分子公司副总及以上职位，且具备2年以上团队管理经验。 3.必须拥有杭州或浙江省内政府（海洋、农业、环保等系统）、相关国企、科研院所的成功项目案例及扎实人脉。 4.强烈的市场开拓意识，目标导向，抗压能力强，出色的商务谈判、策划及团队领导能力。 注：工作地点在杭州,,,,
job_148388,168923965,机械维护,,山东,机械工程,low,low,,,none,工作内容： 对机械设备进行定期维修和保养 定期巡检机械设备，检查运行状态和性能 进行机械设备故障诊断和排除故障 就维修工作提出改进建议，提高设备使用寿命和可靠性 负责机械设备的调试工作 维护相关的文档和记录，包括设备维修历史，备件台账等。 每月6-8天休息时间 可调休 累计休 薪资待遇： 持证入职6k起步 每三月根据个人能力晋升一次 需要持有特种作业证，没有的话公司内部免费考取,,,,
job_456149,170847940,项目管理+中国通建二局（江苏）,,江苏,产品/项目,high,low,项目管理,项目管理,low,学历要求 本科及以上学历 专业要求 机电、造价相关专业 岗位职责 新能源领域的设计、造价、机电方面的工作 应聘资格要求 2026年毕业的国内普通高等院校本科及以上学历,,,,
job_771340,170684465,采购部长,海南州,青海,供应链/物流/采购,high,low,供应链管理 | 项目管理,采购跟单 | 项目管理,none,工作职责 1、全面完善采购制度：优化、完善公司现行采购制度和采购流程，监督执行并优化、改进采购作业指导书，给予采购管理以完整有效的指导。 2、采购工作的落实：收集需求、制定采购计划；按计划完成各项采购工作，保障公司生产经营需要。 3、引领、调查市场行情并谈判：掌握公司所需各类采购品类的性能、业务需求信息，及时调查市场行情，主导与供应商谈判，总体降低公司采购成本； 4、管理、考核供应商的质量：建立完整的供应商管理体系，对供应商的服务价格和质量进行抽查和评估，定期更新合格供应商名录；与供应商建立合规、高效的往来。 5、高效进行部门员工管理：负责采购部员工日常例行性工作管理及专项性工作的全面评估、考核。 6、合同管理：具备一定的法律知识，负责采购部采购合同以及其他类文件的审核。 岗位要求： 1、本科及以上学历，3年以上工作经验，28-40岁。 2、接受过中大型企业内部体系性、系统性的采购、供应链管理专业知识，对于智能制造、软硬件等领域的战略采购管理经验优先。 3、良好的沟通能力、项目管理能力和解决方案能力，具备良好的职业化素养。,,,,
job_1099017,163942810,校方代表,,浙江,教育/培训,low,low,数据分析,数据分析,none,岗位职责 1. 熟练掌握产品相关信息，并使用科学有效的方式方法进行推广宣传: 2. 负责制定年度指定渠道和区域的招生计划，独立承担并负责完成指定渠道和区域的招生任务: 3. 负责指定招生渠道和区域的数据实时监控和分析，及时反馈定期分析招生情况，并形成数据分析报告: 4. 负责指定招生渠道和区域的合作方维护，并及时汇报与分析 5. 负责跟进学生咨询，落实招生活动，并及时汇报与分析; 6. 负责有效落实相关拜访、宣讲、咨询、市场活动、考试等工作: 7. 负责了解、搜集、汇报相关市场信息，并进行一定分析， 8. 负责与中国办公室其他部门紧密合作，协调相关工作。 任职要求 1. 三年以上留学行业相关工作经验，做过新加坡海外学校校代，或者新加坡留学渠道开发工作经验者优先; 2. 熟悉新加坡大学招生整体流程和不同阶段的工作重点; 3. 结果导向，具备创造性解决问题的能力:较强的沟通能力及人际交往能力:较强的学习理解能力和组织协调能力:强烈的团队合作意识: 4. 能承受一定的工作压力，可以承担一定强度的加班及出差安排: 5. 热爱国际教育行业，喜欢留学相关工作: 6. 有较好的英文文书和英语口语沟通能力，须具备雅思成绩6.5分及以上、或同等水平英语能力、或英语国家学习及工作2年及以上; 7. 熟练应用办公室各类应用软件和数据库系统； 8. 接受居家办公。,,,,
job_311402,171490395,科研助理,,浙江,研发/科研,medium,low,,,none,【工作内容】 - 协助科研团队完成实验设计、数据收集与分析工作； - 负责实验室日常管理及仪器设备的维护与记录； - 参与科研项目资料整理、报告撰写及文献查阅； - 配合研究人员进行学术交流与项目汇报。 【任职要求】 - 本科及以上学历，生物学、化学、环境科学等相关专业优先； - 具备良好的沟通能力和团队协作精神； - 工作认真细致，责任心强，能适应一定的实验工作强度； - 对科研工作有热情，具备学习能力与责任心。,,,,
job_565172,171316558,视频号线上兼职,,湖北,销售/商务,low,low,,,none,招聘短视频带货 日结兼职 学生 社会人士均可 零门槛赚钱 不管你是想赚钱的大学生 利用课余时间增收的高中生 还是想多份副业的社会人士 这份微信短视频带货兼职都超适配 工作内容 无需出镜 不用直播 只需在视频发布带货短视频 公司提供全品类货源 高清素材和现成话术 挂橱窗推广即可 操作简单易上手 任职要求 17到40岁会简单基础手机操作 每天碎片时间 关注一下即可 有无经验都可 薪资福利 卖出自动结算不压薪 多劳多得 提成上不封顶 做得好 日入几百无压力 全程零费用 不囤货 不发货 售后全由公司负责 无后顾之忧 ——————【职位公示信息】—————— 【工作平台】视频号、微信视频号 【工作具体内容】微信视频号橱窗卖货 【工作要求】碎片时间 多关注后台 【薪资计算标准】百分之五提成 【是否收费及收费标准】没有任何收费 无押金 【结算方式】日结 ————————————————————,,,,
job_470786,141397195,系统研发工程师（广西）,广西,广西,研发/科研,medium,low,C++ | Java | Linux,,low,"实际工作地点：河南省许昌市、郑州市 岗位职责： 1、负责系统软件产品研发的需求调研、论证、开发、设计、测试、交付及维护等工作； 2、维护和升级现有系统软件产品，保持其可用性和稳定性； 3、撰写软件研发、调试测试、安装使用及功能特性说明等文档。 任职要求： 1、本科及以上学历，计算机类、电气类、自动化类、电子类、软件类等相关专业； 2、对linux操作系统熟悉,具有一定C++或JAVA编程能力； 3、如有access计算机二级证书、成绩优异、项目经历者优先考虑； 4、具备良好的与人沟通能力，性格坚韧，态度端正。",,,,
job_008086,138790679,软件研工程师（云南省）,,云南,软件开发,high,low,,,high,岗位职责： 1、 负责光伏逆变器、储能双向变流器等产品的嵌入式软件编写； 2、 负责产品系统、拓扑、软件等控制算法的重大问题、难点问题、质量异常分析与持续改进； 3、 负责电力电子前沿技术发展动态信息收集与分析。 任职要求： 1、本科以及上学历，电气类，电子类，自动化类，计算机类，软件类等相关专业； 2、具有较强的抗压能力，良好的沟通能力，成绩优异者或具有相关项目经验者优先考虑。,,,,
job_071503,165811615,省区招商经理,,江苏,市场/运营,high,low,,,low,1、负责所辖区域招商及管理工作，追踪所辖区域业绩达成； 2、负责维护市场秩序，管理窜货、低价等； 3、负责年度销售的预测，目标的制定及分解； 4、确定当地销售部门目标体系和销售配额； 5、制定销售计划和销售预算； 任职要求： 1、拥有一年以上的快消品销售经验（饮料）。 2、熟悉传统销售渠道并且拥有丰富的客户资源、渠道网络、（开发经销商、特通等）。 3、具务较强的市场分析、推广能力和良好的协调能力，分析和解决问题的能力。 4、具有丰富的招商渠道和营销网络资源，具备招商管理经验。,,,,
job_597815,158370426,兼职居家聊天客服,,黑龙江,客服/支持,high,low,,,low,工作平台：他趣社交平台 工作要求： 负责在线上社交平台与用户正常交流沟通工作模式分别为： （文字，语音，视频） 全凭个人自由选择与切换 每天都会给你推流，不用自己主动找用户； 只要用心回复即可； 时间可以自由安排，没有任务要求多劳多得， 没有任何强制要求； 内容：内容以尬聊，情感解析，真心话大冒险等 0基础小白均可，有专人进行培训 2、薪资详情 薪资范围：50-300+上不封顶薪资计算标准： 文字收益0.1元-0.2元每句 语音收益0.5元-3.4元每分钟 视频收益0.67元 -3.79元每分钟 薪资结构：收益提现+奖励 结算方式：日结 3、收费情况 是否收费：不收任何费用,,,,
job_008165,138790639,软件研工程师（甘肃省）,,甘肃,软件开发,high,low,,,high,岗位职责： 1、 负责光伏逆变器、储能双向变流器等产品的嵌入式软件编写； 2、 负责产品系统、拓扑、软件等控制算法的重大问题、难点问题、质量异常分析与持续改进； 3、 负责电力电子前沿技术发展动态信息收集与分析。 任职要求： 1、本科以及上学历，电气类，电子类，自动化类，计算机类，软件类等相关专业； 2、具有较强的抗压能力，良好的沟通能力，成绩优异者或具有相关项目经验者优先考虑。,,,,
job_439438,170482796,项目经理—江西分公司,,江西,产品/项目,high,low,,项目管理,low,岗位职责： 1. 作为项目主要责任人，全面负责通信工程项目的全过程管理，确保项目按合同要求交付。 2. 负责项目计划制定、资源协调、以及进度、质量、安全、成本的有效控制。 3. 负责组织工程验收、竣工资料编制、结算与回款工作。 4. 负责项目团队的组建、管理与绩效考核，维护良好的客户与合作伙伴关系。 任职要求： 1. 大学本科及以上学历。 2. 5年以上通信行业工程管理经验，其中至少2年独立担任项目负责人。 3. 熟悉运营商等业主的建设流程与管理模式。 4. 具备通信管线、基站、传输等至少一类工程的完整项目周期管理经验，熟悉概预算与招投标流程。 5. 持有一/二级注册建造师执业资格及安B证。 6. 持有中国移动/相关行业协会/国家部委相关资格认证者优先。 7. 具备出色的沟通、谈判、抗压及团队领导能力，能适应长期出差驻场。 其他说明： 1.招聘数量：若干。 2.薪酬待遇：根据应聘人员综合素质、专业能力及岗位匹配度等综合核定，具体待遇面议。 3.工作地点：江西省内。,,,,
